projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,eligible_almost_home_match,date_posted
d21310dcc14d0e3590611c32e7e4e951,b126d9ae2781a14d27e8c358855fcc49,5638b0fae4b582e1d73717fa5f7a4cd4,210228000477,36.648193,-88.605981,Mayfield,KY,42066,,Graves Co School District,Graves,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,,,Other,high poverty,Grades 3-5,30.00,290.31,341.54,5,f,f,2013-09-06
54a887bba2c4068d8b719852f0453a55,6d0e1c90a96394673a4800ce5748a2ac,79546c57c3fc2d104a8df6b08076f897,490014200317,40.604943,-111.836710,Sandy,UT,84093,suburban,Canyons School District,Salt Lake,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Technology,moderate poverty,Grades PreK-2,30.00,1600.25,1882.65,23,f,f,2013-09-05
d668c1db2a0f5baf4ee4075d466f37f5,fd6c6b5ec69523d81fd90f2afcbfb41a,0687fcb25f134a4e602da64f5b0d37a5,130129003528,34.063990,-84.681605,Acworth,GA,30101,suburban,Cobb Co School District,Cobb,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Other,Applied Learning,Technology,high poverty,Grades PreK-2,30.00,156.79,184.46,24,t,f,2013-09-05
5a79a6d6e916128f5125241ce4c741a6,ed7a92b8ddc43da3d2a0efeda229d9c6,d76f3fd2fa759aa408034a245ef000a1,481881001758,32.623699,-97.275723,Everman,TX,76140,rural,Everman Ind School District,Tarrant,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 6-8,30.00,352.18,414.33,800,t,f,2013-09-05
7a823b159817dcb3e7b3ef47bde0c9c1,e751e82c01a0cb2ac12dde3d80de829f,6ff0d9b915ab07b70418ceaabefc9a21,"",30.218582,-81.753601,Jacksonville,FL,32244,urban,Duval Co Public School Dist,Duval,t,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Books,high poverty,Grades 6-8,30.00,149.06,175.36,88,t,f,2013-09-05
7d2cec4cb61b2219faceef393723086e,22b0329a8b16947b9ff827b5aae3adc6,6e3232a6a96f1cfc254be7fdd89cc80c,251005001630,42.411843,-71.009391,Revere,MA,02151,suburban,Revere Public Schools,Suffolk,f,f,f,f,f,f,Mr.,f,f,Health & Life Science,Math & Science,Applied Sciences,Math & Science,Supplies,highest poverty,Grades 9-12,30.00,177.45,208.76,90,f,f,2013-09-05
0c4eb93cef88a069de651792b27277d3,e7bd43b38cc91cc2d4e4b968d1c0aafb,7e88c3d6921776a5b5b92610ed874bd6,360009702334,40.700696,-73.917629,Brooklyn,NY,11237,urban,New York City Dept Of Ed,Kings (Brooklyn),f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Other,highest poverty,Grades 3-5,30.00,487.03,572.98,30,t,f,2013-09-04
404edd7f13f7b7291d188e9b8bddca34,160c67c1d0e2c8160452f7ec0ac2e328,c9a60c7d886aeba08df9d0802cae3066,061440001679,37.536526,-121.946236,Fremont,CA,94539,urban,Fremont Unif School District,Alameda,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Special Needs,Special Needs,Technology,low poverty,Grades PreK-2,30.00,490.30,576.82,30,f,f,2013-09-04
8aa47df6c79d79c4f9f1cf67605743f1,8bc1ef34d3aeb215f4c94b55f782c949,bef1b4ae3f198f7abf05d7fe16ed66c0,090309000648,41.115393,-73.420189,Norwalk,CT,06850,urban,Norwalk Public School District,Fairfield,f,t,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Supplies,high poverty,Grades 3-5,30.00,434.74,511.46,24,f,f,2013-09-04
d081706aac8560530aea729b292f10ff,608ccb654fc61999c386c438b17aaaff,28a29d76179b95a3582502c12cf8b60b,062637003985,37.949426,-122.029822,Concord,CA,94518,suburban,Mt Diablo Unified School Dist,Contra Costa,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,highest poverty,Grades PreK-2,30.00,595.24,700.28,20,t,f,2013-09-04
a36cefb06309cae252d4bb017c38674e,7db4c339f8683ab7113bcf5060667e0f,f720189f05cd18b97df6f26fbff0ed5c,490021001275,41.066001,-112.026446,Layton,UT,84041,suburban,Davis School District,Davis,f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,,,Technology,moderate poverty,Grades 6-8,30.00,841.47,989.96,480,f,f,2013-09-04
aa81e32a7eadfb1f530920383c17bec6,45dc5c847e9160be61f456e0486b92a2,38bee87ebd540012fed17fca81c288f6,450339001555,34.205281,-80.949432,Blythewood,SC,29016,rural,Richland Co School District 2,Richland,f,f,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,,,Supplies,high poverty,Grades PreK-2,30.00,487.38,573.39,30,f,f,2013-09-04
7d1b1c3817519b0f2ef5e3b56f10a85c,7999702d5550b076ed4b559bcc887c5d,a8bf3fd0d26e2e32b66f51d40eeead1e,401725000808,34.605550,-98.457429,Lawton,OK,73505,urban,Lawton Ind School District 8,Comanche,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Social Sciences,History & Civics,Books,highest poverty,Grades 3-5,30.00,164.30,193.29,24,f,f,2013-09-04
b5d037c5688a0f4782f35dd24bf3c7d8,884dc36583638e3f0a3f21ddab4f8be0,78e554e2a607ecea013b491f1ea55109,060133211074,38.699561,-121.369605,N Highlands,CA,95660,suburban,Twin Rivers Unified Sch Dist,Sacramento,t,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,high poverty,Grades PreK-2,30.00,1502.54,1767.69,28,f,f,2013-09-03
645ff3a963c0584a70a96e933e7021a4,749b2ca312fe1cac56c1e78085efa85c,0e69cbf86a011a18c878034503245dbb,490021000142,40.861737,-111.887904,Bountiful,UT,84010,suburban,Davis School District,Davis,f,f,f,f,f,f,Mr.,f,f,Applied Sciences,Math & Science,,,Technology,moderate poverty,Grades 9-12,30.00,836.89,984.58,180,f,f,2013-09-03
60cc9640c91b6b09aa1fa87301c5bb87,7ab0ef2bd79403991e1c23c0cd0beddc,25df6247172de007996c02d7c9580abb,061440001655,37.531388,-121.994760,Fremont,CA,94538,urban,Fremont Unif School District,Alameda,f,f,f,f,f,f,Ms.,f,f,Applied Sciences,Math & Science,,,Technology,moderate poverty,Grades PreK-2,30.00,455.75,536.18,60,f,f,2013-09-03
c4276d47a3083605e25ca7bc93e4cd18,a5f7456670e629810dfb8acf35cdaac4,576cd96f30c84e5b250ca2ac0b2c5636,411004000885,45.506550,-122.574959,Portland,OR,97216,urban,Portland School District 1j,Multnomah,f,f,f,f,f,f,Mrs.,f,f,Other,Applied Learning,Visual Arts,Music & The Arts,Supplies,highest poverty,Grades PreK-2,30.00,780.77,918.55,25,t,f,2013-09-03
1d36ca60c86d7b72bc9d438aff8068eb,43d29e2cc0d973fb321d99ec6bbb6d50,8861d3a0d72b9a3a20cb09ef929e0f8a,063513005960,37.824899,-121.987177,Danville,CA,94526,suburban,San Ramon Valley Unified SD,Contra Costa,f,f,f,f,f,f,Mrs.,f,f,Environmental Science,Math & Science,Mathematics,Math & Science,Technology,low poverty,Grades 3-5,30.00,2214.25,2605.00,30,f,f,2013-09-03
bcdc71766d11ff5a77e608bd37af1a6a,f764ebfd4ce82780daa37c5b0c784e38,77cf6e8bcee7fea3a0f4e5ae19887173,220090000725,29.778898,-90.839876,Thibodaux,LA,70301,urban,Lafourche Parish School Dist,Lafourche,f,f,f,f,f,f,Mrs.,f,f,College & Career Prep,Applied Learning,,,Technology,highest poverty,Grades 9-12,30.00,765.03,900.04,8,f,f,2013-09-03
831ff3b7271b1c975b10d6e394e60b59,d0e4c861309698c8800e5c68385e0d6b,4b1e1a2ebeeeed3adaabfecff0db2342,061488001849,33.740730,-117.931587,Santa Ana,CA,92704,urban,Garden Grove Unif School Dist,Orange,f,f,f,f,f,f,Mrs.,f,f,Health & Life Science,Math & Science,Social Sciences,History & Civics,Other,highest poverty,Grades PreK-2,30.00,625.05,735.35,90,t,f,2013-09-03
093790b968da7cc23338aae80dbc0cab,ebea2c9b70f10e47ac4f7a1b0c49786a,c21c17aadc59da5e216b78a96c8058ae,063531006009,33.696806,-117.874345,Santa Ana,CA,92707,urban,Santa Ana Unified Sch District,Orange,f,f,f,f,f,f,Mrs.,f,f,Environmental Science,Math & Science,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades PreK-2,30.00,174.09,204.81,35,t,f,2013-09-03
06bb128a0a535052aa0aeb9782cee4f1,32394fbb874ef12a5bc5cfcf86fd5be8,c519ddacf4f5498e3b3baed4d55e0bdc,490014200312,40.609459,-111.902426,Midvale,UT,84047,suburban,Canyons School District,Salt Lake,f,f,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,Applied Sciences,Math & Science,Books,highest poverty,Grades 3-5,30.00,848.00,997.65,100,f,f,2013-09-03
a8511cc930a8747da098942b067650e4,32680616f0bf91390a377b43223fb099,9f5fe063753fefa534e28b16e149b0e4,040342000272,33.516743,-112.201774,Glendale,AZ,85301,urban,Glendale Elem Sch Dist 40,Maricopa,f,f,t,f,f,f,Ms.,f,f,Special Needs,Special Needs,College & Career Prep,Applied Learning,Technology,highest poverty,Grades PreK-2,30.00,759.07,893.02,30,f,f,2013-09-03
411dc9e5948e666c19b86fb1636a6955,e745e1b2f078be21d23dc5aa259e6926,69d8161061f9809396e745d8597f2c59,063570006100,34.011677,-118.471294,Santa Monica,CA,90405,urban,Santa Monica-malibu Unif SD,Los Angeles,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,Literacy,Literacy & Language,Supplies,high poverty,Grades PreK-2,30.00,679.43,799.33,51,f,f,2013-09-03
27f5a5211e5635876412e717fbaa0d09,209ed541c34b0927753e5a6eb3380d1d,6f5eee052ef9eb5f443130e194c08167,500824200340,44.079562,-72.261851,East Corinth,VT,05040,rural,Orange East Su 27,Orange,f,f,f,f,f,f,Mr.,f,f,Other,Applied Learning,Literature & Writing,Literacy & Language,Technology,high poverty,Grades 3-5,30.00,603.46,709.95,14,f,f,2013-09-03
9392fae71cbd22c7462d16ac9e6d8f15,d211c8234ad0651277d2dc0f1f5d1ab1,da6a6cf1e1b43fa942e07c0023de7a08,421899003848,40.037292,-75.150749,Philadelphia,PA,19141,urban,Philadelphia City School Dist,Philadelphia,f,t,f,f,f,f,Mrs.,f,f,Foreign Languages,Literacy & Language,,,Technology,highest poverty,Grades 9-12,30.00,447.99,527.05,160,t,f,2013-09-03
01bba1204dc147ad06c832b30357f477,d9bfc02dc200b15a86b4dba60fe912f7,6e87a1e15b700b4d9e346c5d56f6dda8,"",37.868999,-122.278030,Berkeley,CA,94703,urban,Alameda Co Office of Education,Alameda,t,f,f,f,f,t,Ms.,f,f,Foreign Languages,Literacy & Language,Mathematics,Math & Science,Technology,high poverty,Grades 9-12,30.00,633.00,744.71,130,t,f,2013-09-03
ead90d0256947a1d1c775330aefb56ca,baede151ea8761d3052328dd62a22075,bde0c5b10fb3e4e19c81458ca4fab597,490060000374,40.652961,-111.888592,Murray,UT,84107,suburban,Murray City School District,Salt Lake,f,f,f,f,f,f,Mr.,f,f,Health & Life Science,Math & Science,,,Technology,moderate poverty,Grades 9-12,30.00,2221.59,2613.64,210,f,f,2013-09-03
a077c7511a8fc0b9da52f4c52e1d8c2e,a0b8e9cffe94d497ad5daaa8837b77d2,23cceb46f4bb68215ab6097a05a3e136,240006000096,39.096218,-76.816888,Laurel,MD,20724,suburban,Anne Arundel Co School Dist,Anne Arundel,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 3-5,30.00,433.53,510.04,75,t,f,2013-09-03
dd0aa54b1282c1ae9e82d2ab0e6279d2,4b483b9c59bc31b69c1a69650db1b465,41c95cf6ec547e34914c5347c5735e94,063255004445,37.993403,-122.234784,Hercules,CA,94547,suburban,West Contra Costa Usd,Contra Costa,f,f,f,f,f,f,Ms.,f,f,Other,Applied Learning,,,Technology,moderate poverty,Grades 3-5,30.00,345.43,406.39,27,t,f,2013-09-03
d4cc54ff08c66fb490e4476fed5143d4,f0d9aec816b0e8ba5930dee8738d3200,aad0a2c7c3d5256770c2992bcbd7f2b9,482364005494,29.762080,-95.272819,Houston,TX,77029,urban,Houston Ind School District,Harris,f,t,f,f,f,f,Mrs.,f,f,History & Geography,History & Civics,,,Technology,high poverty,Grades 6-8,30.00,427.69,503.16,300,t,f,2013-09-03
fb12fbc9fa7f7fafbc8eaba5081a8b55,797577521593fa273e6df8c7a13656e5,42b9d1f68dc4041e78a4e747e82213e6,063462005772,38.621414,-121.324928,Carmichael,CA,95608,suburban,San Juan Unified School Dist,Sacramento,t,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,moderate poverty,Grades PreK-2,30.00,714.07,840.08,31,f,f,2013-09-03
4c73de8c4fb789c383463ef60eea4194,507c45736417cfdc7de8bfef37c22757,241a5ac19c971db5b205732bbf45987e,360009005679,40.836826,-73.887688,Bronx,NY,10460,urban,New York City Dept Of Ed,Bronx,f,f,f,t,f,f,Ms.,f,t,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,highest poverty,Grades 6-8,30.00,190.60,224.24,100,t,f,2013-09-03
92da83205dfd458a137bf74004c85b59,ebea2c9b70f10e47ac4f7a1b0c49786a,c21c17aadc59da5e216b78a96c8058ae,063531006009,33.696806,-117.874345,Santa Ana,CA,92707,urban,Santa Ana Unified Sch District,Orange,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Applied Sciences,Math & Science,Technology,highest poverty,Grades PreK-2,30.00,517.78,609.15,35,f,f,2013-09-03
218cd8a0adb14723623e81dafa3eb692,263157755cdb56a0868239d9db0952fc,3f0c99b4b84fbc5048a8d777013cea48,481611011956,29.861155,-95.729446,Katy,TX,77449,suburban,Cypress-fairbanks Ind Sch Dist,Harris,f,f,f,f,f,f,Mrs.,f,f,Music,Music & The Arts,Performing Arts,Music & The Arts,Technology,highest poverty,Grades 3-5,30.00,2059.63,2423.09,800,t,f,2013-09-02
9026836ace7539754c2510ab1d654550,0952bea5d07d2637281e17e4696c7aab,b4ab4d8ddb5aaae7d528ecb0bd671475,273384001611,44.986515,-93.089853,Saint Paul,MN,55117,urban,St Paul Independent SD 625,Ramsey,f,t,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,,,Other,highest poverty,Grades 3-5,30.00,344.28,405.04,30,t,f,2013-09-02
c45ef95beba6bdb86b1d049aa5143cdc,5c53177c0c5a286e4d08db2c1c219487,53965419dfd7c34c2b9efa98ab9bafa7,062160005726,37.969014,-121.719923,Oakley,CA,94561,suburban,Liberty Union High Sch Dist,Contra Costa,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Technology,high poverty,Grades 9-12,30.00,724.09,851.87,200,f,f,2013-09-02
cbd407dff36c3319d16c684b2c4faaa8,7cd8243c38e360be9d8b7a4a87bb09ac,9b293e3882b342aaa23cf50928ef9201,100068000081,38.585356,-75.278079,Millsboro,DE,19966,,Indian River School District,Sussex,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,History & Geography,History & Civics,Books,high poverty,Grades 3-5,30.00,171.72,202.02,23,t,f,2013-09-02
203ec9d29d98add3ccc7d9cb83a13107,3460e6bdfd6612fc3e838db0d3e10cb4,5feb5c294c2c081533e45aa43130b828,063513008460,37.798901,-121.897400,Danville,CA,94506,,San Ramon Valley Unified SD,Contra Costa,f,f,f,f,f,f,Mr.,f,f,Literacy,Literacy & Language,Social Sciences,History & Civics,Technology,low poverty,Grades 6-8,30.00,1538.07,1809.49,95,f,f,2013-09-02
92ef2cf046192cd9ca9ddefd88773156,78e0deb4aa058a4b9413f743ec641886,20b8fe309e5b5b7223a4f2b4c793235f,421899003734,40.039358,-75.084371,Philadelphia,PA,19111,urban,Philadelphia City School Dist,Philadelphia,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,high poverty,Grades 3-5,30.00,684.59,805.40,30,t,f,2013-09-01
63bf3892b215579f5c343f45bf4869f7,c7bb071a4834d6e62b79d861502d292d,cb31b242555160ad0f4b8eed0aec02f8,361287001056,42.415243,-74.026861,Greenville,NY,12083,rural,Greenville Central School Dist,Greene,f,f,f,f,f,f,Ms.,f,f,Applied Sciences,Math & Science,Environmental Science,Math & Science,Technology,moderate poverty,Grades 9-12,30.00,687.52,808.85,50,f,f,2013-09-01
30bad64663133d2b092a63c5b27fe20d,b85a446af41e6926fef7a0bfe097e613,eefb4aa4b22e01a5cf5f4c77862f04bd,400849000358,36.939816,-94.870559,Commerce,OK,74339,,Commerce School District I-18,Ottawa,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Early Development,Applied Learning,Other,highest poverty,Grades PreK-2,30.00,473.40,556.94,22,f,f,2013-09-01
f606e3f24c647f2f5e8ddba593020ddf,e0b80737b5b13169fdc4477fa917e72a,e0d8ca544b4eb8ca1b581bb19ee9d1e3,061389011989,38.649691,-121.089354,Folsom,CA,95630,urban,Folsom-cordova Unif Sch Dist,Sacramento,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Applied Sciences,Math & Science,Technology,low poverty,Grades PreK-2,30.00,562.03,661.21,32,f,f,2013-09-01
11a9f19aac76c46728cb880f3ea038f2,85dfdcecf0c538f53bd6ac9e628920b8,3559d1390d1cc6fdacc5d7c694055cdf,360015302012,40.606745,-73.939078,Brooklyn,NY,11229,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,highest poverty,Grades 6-8,30.00,486.45,572.29,100,t,f,2013-09-01
b5ee80e79b5dd3167b779cb395e9ccf5,070204b1584587ab509d192423776b1c,e24a18c4b9d7ecc3e9db35b3b794c5f6,360009003353,40.830826,-73.877319,Bronx,NY,10472,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Early Development,Applied Learning,Other,highest poverty,Grades PreK-2,30.00,206.59,243.05,30,f,f,2013-09-01
e7c5b6685771c48b6e72e1fcc8b93e27,d8cd12be8bef0f60ae2307c6c503c100,d397a3a97156e4a30ac584f3574f37be,061389008577,38.674430,-121.173012,Folsom,CA,95630,urban,Folsom-cordova Unif Sch Dist,Sacramento,f,f,f,f,f,f,Mr.,f,f,Performing Arts,Music & The Arts,Other,Applied Learning,Technology,moderate poverty,Grades 6-8,30.00,3792.08,4461.27,999,f,f,2013-09-01
0fab76625939514cfcefcf31fe9f0949,9d5600463924674a14d466b49eb75406,526ee7a67cb2c6d3ee3c851283dc8881,120039000410,25.817446,-80.233414,Miami,FL,33142,suburban,Miami-dade Co Public Sch Dist,Miami-Dade,f,f,f,f,f,f,Ms.,t,f,Health & Life Science,Math & Science,Environmental Science,Math & Science,Supplies,highest poverty,Grades 3-5,30.00,435.05,511.82,60,t,f,2013-09-01
248df3282f93266b3473b40554527190,f2cef9992b8f57d2a115a01445c0a80d,7a7ec18accb419f697993c53d87e98fc,080387000505,38.926218,-104.603018,Falcon,CO,80831,rural,Falcon School District 49,El Paso,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Health & Wellness,Health & Sports,Other,moderate poverty,Grades PreK-2,30.00,319.66,376.07,25,t,f,2013-09-01
2af3ea63d0cf6309c7ac5e009021f3c8,f74e7f2321506e6f0cc297dbfb004e3b,7a1c51a8b0ee0b57da77394e1d22797e,220087001546,30.244518,-92.042219,Scott,LA,70583,suburban,Lafayette Parish Sch District,Lafayette,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Special Needs,Special Needs,Other,highest poverty,Grades PreK-2,30.00,276.69,325.52,800,t,f,2013-09-01
f803a8e546ff083a19a3aff32191663b,fd30ee81c52eebc3d2a82b56374ac48b,26352148477657e10ac0beaf3c119404,120003000008,29.669195,-82.308052,Gainesville,FL,32609,urban,Alachua Co School District,Alachua,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,30.00,758.72,892.61,18,t,f,2013-09-01
f25534a9b004f7b185270142ef72e00f,7fa8306940ca2e3eadc35025d140cc30,119bc4600b757ab0da78f5f4cfa9eb47,420007700554,39.996441,-75.075211,Philadelphia,PA,19137,urban,Philadelphia City School Dist,Philadelphia,t,f,f,f,f,f,Mr.,f,f,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,high poverty,Grades 3-5,30.00,315.40,371.06,27,t,f,2013-09-01
275c0f0ed8973b863765afa4bfbe495a,3257176275cb4b0eb4c83b426a1be9dc,f1bc580c028876625dbf6fc0246ea428,170993001147,41.963824,-87.691374,Chicago,IL,60625,urban,Ravenswood-ridge Elem Network,Cook,f,t,f,f,f,f,Mr.,f,f,Social Sciences,History & Civics,,,Technology,highest poverty,Grades 6-8,30.00,447.99,527.05,106,f,f,2013-09-01
1bd41a3d4979d6bb965d8b9bd8ea1ee0,3904fc82ad02a4fc7d7a3889825bba40,7e523b63a148d7491e79d6000d966d49,061218001381,33.976674,-118.094946,Pico Rivera,CA,90660,suburban,El Rancho Unified School Dist,Los Angeles,f,f,f,f,f,f,Ms.,f,f,Character Education,Applied Learning,Literacy,Literacy & Language,Other,highest poverty,Grades PreK-2,30.00,408.73,480.86,100,f,f,2013-09-01
4a28e60aa17077aec338dadc299b5428,94e1c4416560a683313c6f50c221954d,86a575bef3404fbd7eb5706f0ed85a57,"",35.792847,-78.778313,Cary,NC,27513,,Wake Co School District,Wake,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Supplies,moderate poverty,Grades PreK-2,30.00,458.27,539.14,23,f,f,2013-09-01
34db9cd4d631156695cc112baf98ece4,e21e81e6946b240f4839dc974e7076c7,af5125c086569679f0623745a661af0a,341011003988,40.435539,-74.117905,Middletown,NJ,07748,suburban,Middletown Twp Sch District,Monmouth,f,f,f,f,f,f,Ms.,f,f,Music,Music & The Arts,Performing Arts,Music & The Arts,Supplies,moderate poverty,Grades 3-5,30.00,314.13,369.56,500,f,f,2013-09-01
91947be460c76e5f210073b89a25e43d,654acec43b82367325689a86f5117bed,18208827a4668468a3d0732297a0405b,170993000583,41.934728,-87.708510,Chicago,IL,60618,urban,Fullerton Elem Network,Cook,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Supplies,highest poverty,Grades PreK-2,30.00,166.98,196.45,30,f,f,2013-08-31
e8ede350ac43009f91023c53845c09cd,a6cf7e02728f7b652293e51956b501a4,e3916fb2543d603c85611877ba36aed5,360007805627,40.802297,-73.954000,New York,NY,10026,urban,New York City Dept Of Ed,New York (Manhattan),f,f,f,f,f,f,Ms.,f,f,ESL,Literacy & Language,,,Technology,highest poverty,Grades 9-12,30.00,406.52,478.26,50,t,f,2013-08-31
193a45a85bee438a888d45b7570adbb2,78346e0e70abe8d8dd8d91eed16b6b8c,deeda15df92a3b924f142cdbcdba8386,120150003223,26.709193,-80.210123,Ryl Palm Bch,FL,33411,suburban,Palm Beach Co School District,Palm Beach,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Special Needs,Special Needs,Supplies,high poverty,Grades 9-12,30.00,414.14,487.22,6,t,f,2013-08-31
585facc15bc54286ae73dfec7ab0806e,6d05bda5f9c2eef3f95aed90df42304b,1c199b75f2c1c8bf4bb31dcc20e03fa0,"",32.783890,-96.806839,Dallas,TX,75202,urban,Texas Dept of Education,Dallas,t,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Books,highest poverty,Grades 3-5,30.00,829.78,976.21,26,t,f,2013-08-31
f6514652c04228bf67751cbbdee57439,40395b8c62735071f1733dbb25a67553,ff1c0302c3a5b5c682770a871d3b8543,360007802593,40.788709,-73.971827,New York,NY,10024,urban,New York City Dept Of Ed,New York (Manhattan),f,t,f,f,f,f,Ms.,f,f,Early Development,Applied Learning,,,Other,moderate poverty,Grades PreK-2,30.00,313.18,368.45,30,f,f,2013-08-30
bd3cf6ca8af9954d453a807cc7362cbc,0fa739f7cefbf2b9a186680a36387bb7,50f28016778c0f73f3435c1f40f3f989,360008502505,40.822548,-73.853290,Bronx,NY,10473,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Supplies,highest poverty,Grades 3-5,30.00,323.16,380.19,170,t,f,2013-08-30
9fce571c56b0bffd2a6ad1701023411a,7ebe6ce634abd2d7f4110608d00b60c3,b887729d6fa6baa8331d84539bbf0f04,250279000275,42.334896,-71.038656,South Boston,MA,02127,urban,Boston Public School District,Suffolk,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,ESL,Literacy & Language,Other,highest poverty,Grades PreK-2,30.00,333.48,392.33,23,f,f,2013-08-30
c13b0dc48615750357059045289c6d45,6fabfa931a8bfb51428df0662532be10,ce86f40650724323c0eaa2f1aa8bd379,370378001525,35.738983,-79.653610,Ramseur,NC,27316,rural,Randolph Co School District,Randolph,f,f,f,f,f,f,Mr.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Technology,highest poverty,Grades PreK-2,30.00,626.48,737.04,20,t,f,2013-08-30
86c95282edb38dd690391ed4725b5e0c,6c4838f330bef79ee2b9b7660661b56f,92a1bd2e3cb09ec848afe8257941ad8d,362346003277,41.003990,-73.684176,Port Chester,NY,10573,suburban,Port Chester Rye Union Free SD,Westchester,f,f,f,f,f,f,Ms.,f,f,History & Geography,History & Civics,Civics & Government,History & Civics,Technology,high poverty,Grades 6-8,30.00,593.74,698.52,150,f,f,2013-08-30
