resourceid,projectid,vendorid,vendor_name,project_resource_type,item_name,item_number,item_unit_price,item_quantity
2ea17e36fa51ea313911a77c0ef5789d,cf2844f61f53230105f93415f1a992aa,82,Best Buy for Business,Technology,Targus - SafePORT Case Rugged Max Pro for iPad mini - Black,BB16743458,39.96,1
fb045084c4190a28ed5021bef77becfd,cf0fb60452564532c694aef3ee5991c8,7,AKJ Books,Technology,Colors of Us,9780805071634,5.91,1
9b02d65586eb1713e23d3989753b68c2,cf0fb60452564532c694aef3ee5991c8,82,Best Buy for Business,Technology,Apple&#174; iPod touch&#174; 8GB* MP3 Player (4th Generation - Latest Model) - White,BB11639785,187.99,3
13312bc1f661d7a8866fc349f0e1026e,cf032624a5098ea885442587366f8dd8,82,Best Buy for Business,Technology,Epson - SVGA 3LCD Multimedia Projector,BB12347666,399.99,1
a90b01a791240edabeb859818e67894e,ced4e98d6a8a27e660bf7d6c62c6f468,767,Lakeshore Learning Materials,Supplies,LL600X - 3-D Science Viewers - Complete Set,LL600X,69.99,1
53c0a7a052f6f95249a083b99994326a,ced4e98d6a8a27e660bf7d6c62c6f468,767,Lakeshore Learning Materials,Supplies,LL650 - Fill-In-The-Blank Addition & Subtraction Stamps,LL650,29.99,2
272c9f3112ba4a7b5f96d80373809047,ced4e98d6a8a27e660bf7d6c62c6f468,767,Lakeshore Learning Materials,Supplies,FK228 - Four Seasons Floor Puzzles,FK228,12.99,2
2c9263a227f9e4bc491444134148d1be,ced4e98d6a8a27e660bf7d6c62c6f468,767,Lakeshore Learning Materials,Supplies,FK216 - Children of the World Floor Puzzle,FK216,12.99,2
782792b59dbfea4b0e989f4fbb3855a3,ced4e98d6a8a27e660bf7d6c62c6f468,767,Lakeshore Learning Materials,Supplies,TH4530 - Pattern Blocks Activity Cards,TH4530,12.99,2
b7feb465e814bd6dd6ed804b37d917ca,ced4e98d6a8a27e660bf7d6c62c6f468,767,Lakeshore Learning Materials,Supplies,LL208 - Add-A-Frog Math Kit,LL208,34.99,2
2cec8eae4c1064419d04b0f04d64477b,ced4e98d6a8a27e660bf7d6c62c6f468,767,Lakeshore Learning Materials,Supplies,JJ388 - Write & Wipe Student Number Lines - Set of 30,JJ388,7.99,2
059c7a65d9ffeb75c63db6640c067028,ced4e98d6a8a27e660bf7d6c62c6f468,767,Lakeshore Learning Materials,Supplies,LA866BU - Giant Kid-Safe Stamp Pad - Blue,LA866BU,4.99,2
7b3570302096fb627dedc0c38b63d994,ced4e98d6a8a27e660bf7d6c62c6f468,767,Lakeshore Learning Materials,Supplies,LA866GR - Giant Kid-Safe Stamp Pad - Green,LA866GR,4.99,2
64efb2aff3680debb3bb1215e8b6c471,ced4e98d6a8a27e660bf7d6c62c6f468,767,Lakeshore Learning Materials,Supplies,LL696 - Number Line Slider Boards - Set of 10,LL696,29.99,2
2859daac6e88bf91843bb7cda66e2f3c,ced4e98d6a8a27e660bf7d6c62c6f468,767,Lakeshore Learning Materials,Supplies,FK212 - Solar System Floor Puzzle,FK212,12.99,2
a154b0ddfe1f6002fe226f4191336cbe,ced4e98d6a8a27e660bf7d6c62c6f468,767,Lakeshore Learning Materials,Supplies,AX20 - Lakeshore Dough Assortment Set 1,AX20,49.99,1
6f79f9c6eec08f14d7717cb746be32b3,ced4e98d6a8a27e660bf7d6c62c6f468,767,Lakeshore Learning Materials,Supplies,LA551 - Coins Rubber Stamp Set,LA551,7.99,2
217f54b6b5037686729f334fe3c9c032,ced4e98d6a8a27e660bf7d6c62c6f468,767,Lakeshore Learning Materials,Supplies,DD764 - Count and Link,DD764,19.99,2
5fea204b6973f637f257bbab753f474e,ced4e98d6a8a27e660bf7d6c62c6f468,767,Lakeshore Learning Materials,Supplies,FA219 - Big Tape Measure,FA219,7.99,2
ed78227d6b53154a78e3b474cf3e91a8,ced4e98d6a8a27e660bf7d6c62c6f468,767,Lakeshore Learning Materials,Supplies,TR282 - Giant Thermometer,TR282,9.99,2
4ac6f682edb6933a18dce397c4b33db1,ced4e98d6a8a27e660bf7d6c62c6f468,767,Lakeshore Learning Materials,Supplies,FG271 - Candy Land Game,FG271,13.99,2
a8ad21a1aec161a50400e1c2f3d0397c,ced4e98d6a8a27e660bf7d6c62c6f468,767,Lakeshore Learning Materials,Supplies,LL605 - Life Cycles 3-D Science Viewer,LL605,14.99,1
0fd6e7529886b8e0b60418a769aa12a0,ced4e98d6a8a27e660bf7d6c62c6f468,767,Lakeshore Learning Materials,Supplies,FK227 - U.S.A. Map Floor Puzzle,FK227,12.99,2
b2ff9b5234cb81baacd489efb790dd58,ced4e98d6a8a27e660bf7d6c62c6f468,767,Lakeshore Learning Materials,Supplies,RA683 - Math Links,RA683,16.99,2
caa8900861c0911dede2cf56b3eb1640,cea9d1975cb018ad6d94e25fce6533a1,762,Sax Arts & Crafts,Supplies,GLAZE LM MATT CLASSROOM PACK PINTS SET OF 12,406473,145.34,1
a6f2dfe4cfd9f15849a3782fc35ae0a4,cea0fdaf767dc6cdb8dc390fcade7dff,27,Amazon,Books,Waking Up Is Hard To Do (Book &amp; CD),1936140136,12.76,1
81bb421b6c86fc8e4bb9a7509c0d05cb,cea0fdaf767dc6cdb8dc390fcade7dff,27,Amazon,Books,"A Child&apos;s Introduction to Ballet: The Stories, Music, and Magic of Classical Dance",1579126995,13.96,1
4288ff4f3c252481e319b33d2005f29a,cea0fdaf767dc6cdb8dc390fcade7dff,27,Amazon,Books,"Christmas Alphabet, Deluxe Anniversary Edition Pop-up Book",0439672562,15.76,1
c4873c975502fac91b6c599a49de1115,cea0fdaf767dc6cdb8dc390fcade7dff,27,Amazon,Books,A Pop-Up Book of Nursery Rhymes: A Classic Collectible Pop-Up,1416918256,18.98,1
2377319490bd1a2e8bcbde8fca6f718f,cea0fdaf767dc6cdb8dc390fcade7dff,27,Amazon,Books,Winter&apos;s Tale,0689853637,18.16,1
bdce54fcba569191898de8922d0c614e,cea0fdaf767dc6cdb8dc390fcade7dff,27,Amazon,Books,The Night Before Christmas Pop-up,0689838999,25.19,1
e152b8af1dfabdb6402c10d48827b652,cea0fdaf767dc6cdb8dc390fcade7dff,27,Amazon,Books,The Story of &quot;the Star-Spangled Banner&quot;,0824965671,6.26,1
d98de7601fc42256388ad8d755130351,cea0fdaf767dc6cdb8dc390fcade7dff,27,Amazon,Books,"The Little Piano Girl: The Story of Mary Lou Williams, Jazz Legend",0618959742,15.3,1
9876f84c67f108bb4d4de9b8f5d9abdb,cea0fdaf767dc6cdb8dc390fcade7dff,27,Amazon,Books,Grand Old Flag - a Smithsonian American Favorites Book (with sing-along audiobook CD and music sheet),1592496490,2.72,1
e7b91497d1364885b8664b53ac03b54a,cea0fdaf767dc6cdb8dc390fcade7dff,27,Amazon,Books,Let There Be Peace on Earth: And Let It Begin with Me (Book &amp; CD),1582462852,13.38,1
5f69580cd5c5ca8883571af9d6cc23f8,cea0fdaf767dc6cdb8dc390fcade7dff,27,Amazon,Books,Martin The Guitar (Hardcover Book/CD),1574242806,17.99,1
d4304841dab0fcaf1df777169f883192,cea0fdaf767dc6cdb8dc390fcade7dff,27,Amazon,Books,Take Me Out to the Ball Game,1936140268,12.46,1
6b42dfbdc5cdc30983747adde276a6a0,cea0fdaf767dc6cdb8dc390fcade7dff,27,Amazon,Books,The Amazing Pop-up Music Book (Amazing Pop-Ups),0525461604,212.04,1
e695be6d29a8f8c2fd5a50aaa13f0ce6,cea0fdaf767dc6cdb8dc390fcade7dff,27,Amazon,Books,The 12 Days of Christmas Anniversary Edition: A Pop-up Celebration,1416927921,21.61,1
26f06fbaf1b4f580481051504edccd04,cea0fdaf767dc6cdb8dc390fcade7dff,27,Amazon,Books,Kids Favorite Songs &amp; Stories 4 Book/2 Music CD Handlebox Set,B0019IXJKU,13.11,1
42b2d3ac6674710f80020d7d3c6a9b02,cea0fdaf767dc6cdb8dc390fcade7dff,27,Amazon,Books,The Movable Mother Goose,0689811926,15.98,1
6eb0546b967d328404fea011d6c78f19,cea0fdaf767dc6cdb8dc390fcade7dff,27,Amazon,Books,Cookie Count: A Tasty Pop-up,0689811918,15.78,1
6685844a82175793f233bc447f027b37,cea0fdaf767dc6cdb8dc390fcade7dff,27,Amazon,Books,America the Beautiful: A Pop-up Book,0689847440,18.16,1
d00004b0597dd2a09812348dce0c3aaa,cea0fdaf767dc6cdb8dc390fcade7dff,27,Amazon,Books,The Star-Spangled Banner,082491838X,9.89,1
ed9846fc75b495d7590851772bf607ea,cea0fdaf767dc6cdb8dc390fcade7dff,27,Amazon,Books,"Play It Again, Mallory",0761360751,11.48,1
8eda7e58f12a8aa8ecc511957278176e,cea0fdaf767dc6cdb8dc390fcade7dff,27,Amazon,Books,The Amazing Pop-Up Geography  Book (Amazing Pop-Ups),0525464387,16.98,1
f7a5f5f5a06b111d70ad33167d8ff6ab,cea0fdaf767dc6cdb8dc390fcade7dff,27,Amazon,Books,Francis Scott Key and &quot;The Star Spangled Banner&quot;,1590341953,13.1,1
19298c35ddc642cb3a383a70e15e707f,ce4cd1e956e8a2c5488e75ace67b2126,82,Best Buy for Business,Technology,Rocketfish? Mobile - Case for Most Tablets Up to 10',BB19248649,12.74,1
2a2715fecf1ebeb5abce4dbd7aa56fb8,ce4cd1e956e8a2c5488e75ace67b2126,82,Best Buy for Business,Technology,Apple® - iPad® mini Wi-Fi + Cellular (AT&T) - 16GB - Black&Slate,BB12439388,429.99,1
bf432d27a8dc0f493d03894a25b44136,ce333ecc29a7aa6b0e97c94c1dfed655,775,Frey Scientific,Supplies,BOARD PRESENTATION 36'' X 48'' - SCHOOL SMART,085368,2.51,140
d1f65e9b9a8f101f71e00d0099e0c281,ce333ecc29a7aa6b0e97c94c1dfed655,178,Quill.com,Supplies,"Crayola Classic Regular Markers Broad Line, Assorted Colors, 8 per Box",901-587708,3.14,26
215085b8b76df87c607fba586710b10a,ce333ecc29a7aa6b0e97c94c1dfed655,757,Teachers' School Supply,Supplies,"5mp Digital Camera With Flash And 2.4"" LCD",CAMERA-DC2,84,1
fc69976050d224478c4966da75f3d959,ce21c8efc88fb05d45b18704786f199c,7,AKJ Books,Books,Go Ask Alice,9780671664589,13.31,2
43d566e929adbff2f84126df6d63a939,ce21c8efc88fb05d45b18704786f199c,7,AKJ Books,Books,A World Apart,9780812971095,11.84,5
dd547d99e7b324c5d29144dcdb01523c,ce21c8efc88fb05d45b18704786f199c,7,AKJ Books,Books,My Bloody Life: The Making of a Latin King,9781556524271,15.26,4
1427727e6ff3eca843eafaf461aebb8d,ce21c8efc88fb05d45b18704786f199c,7,AKJ Books,Books,"The Go Ask Alice Book of Answers: A Guide to Good Physical,",9780805055702,13.32,1
128c47a9343f0533873674641ee2fdf6,ce21c8efc88fb05d45b18704786f199c,7,AKJ Books,Books,"Once a King, Always a King: The Unmaking of a Latin King",9781556525537,15.26,5
aa4fadb3717c5ed3818c359333298c7e,ce21c8efc88fb05d45b18704786f199c,7,AKJ Books,Books,Dark Dude,9781416949459,7.39,3
414e2fd2e0ef5ff0ac1fceb18e2c4ac1,ce21c8efc88fb05d45b18704786f199c,7,AKJ Books,Books,The Anger Workbook for Teens,9781572246997,11.8,1
77baf1615b253541c4dd6f3c5bd0c492,ce21c8efc88fb05d45b18704786f199c,7,AKJ Books,Books,Cool Salsa,9780449704363,5.91,3
369cb09e8ddc0ea8cb17c9b8f8eb585f,ce21c8efc88fb05d45b18704786f199c,7,AKJ Books,Books,Hand Dyeing Yarn and Fleece,9781603424684,17.06,1
0f9a9f34f864c326f1b4e63622fb9cbf,ce21c8efc88fb05d45b18704786f199c,7,AKJ Books,Books,Always Running,9780743276917,11.1,5
ae5cc526dbaf1a05e07073ac43050363,ce21c8efc88fb05d45b18704786f199c,7,AKJ Books,Books,Hunger Games (PB),9780439023528,6.65,3
b5a9daaa68a27379bdb5f9d45fbc497c,ce21c8efc88fb05d45b18704786f199c,7,AKJ Books,Books,No Disrespect,9780679767084,11.1,3
870397681fc3773b81655dcf26f0788e,ce21c8efc88fb05d45b18704786f199c,7,AKJ Books,Books,Mockingjay (Hunger Games Series #3) Suzanne Collins,9780545101424,29.59,1
aaca633f4e0073b1ed6974efc849fc78,ce21c8efc88fb05d45b18704786f199c,7,AKJ Books,Books,8 Ball Chicks: A Year in The Violent World of Girl Gangsters,9780385474320,11.8,5
9ef9b2d7f0f514cf74b475238e6c254a,ce21c8efc88fb05d45b18704786f199c,7,AKJ Books,Books,Go Ask Ogre,9780976082217,14.02,1
b78282c6883a6d864268653b26b305d3,ce21c8efc88fb05d45b18704786f199c,7,AKJ Books,Books,Catching Fire,9780439023498,13.31,3
e12d20e9d63b05ce1bbe1a6c1de7d07b,ce21c8efc88fb05d45b18704786f199c,7,AKJ Books,Books,The Rose That Grew From Concrete,9780671028459,11.84,4
368693fee0aa3a0e7422df9a41fc17c8,ce21c8efc88fb05d45b18704786f199c,7,AKJ Books,Books,Hearts and Hands,9781583225646,14.76,3
dc26699d86ab6c9a5e6b63639f8d311b,ce21c8efc88fb05d45b18704786f199c,7,AKJ Books,Books,CAHSEE,9781427796004,11.06,2
967f0a977568e939977e9159f4a97142,ce21c8efc88fb05d45b18704786f199c,7,AKJ Books,Books,Life in Prison,9781587170942,5.39,3
5f608b366d5bc34657c9eea4c0b93d17,ce21c8efc88fb05d45b18704786f199c,7,AKJ Books,Books,NU87043-Hunger Games Teacher''s Guide,NU87043,8.87,1
44fa16ce6f0b7746b8bef9c4a9a0cbe8,ce21c8efc88fb05d45b18704786f199c,7,AKJ Books,Books,"Changing Bodies, Changing Lives: A Book for Teens on Sex and Relationships",9780812929904,18.46,1
7c808cfeaaa24c1502c019793c32ef91,ce21c8efc88fb05d45b18704786f199c,7,AKJ Books,Books,Coldest Winter Ever,9781416521693,5.91,2
3fdc8cd1cd072c92d4ae4fa97df36b04,ce21c8efc88fb05d45b18704786f199c,7,AKJ Books,Books,Midnight,9781451612561,5.91,3
e9421cd792af1c3d6ea214d447483f1a,ce135a10cb73710de582fd2edd924194,150,CDW-G,Technology,COBY CV H32   headphones,1340221,1.97,1
0f5b0727fe59f032b4a8dffdb93e15c1,ce135a10cb73710de582fd2edd924194,150,CDW-G,Technology,Samsung SyncMaster S19B150N   LED monitor   18 5,2638577,98.99,1
3dd04f941ef7c36755e45795b722f7c8,ce12e13e6e041d5f35862673b20dabc7,27,Amazon,Books,You're Only Old Once!: A Book for Obsolete Children (Classic Seuss),0394551907,13.84,1
42674fbc3bdfc9ba9526cad091819afd,ce12e13e6e041d5f35862673b20dabc7,27,Amazon,Books,The Little Blue Box of Bright and Early Board Books by Dr. Seuss (Bright & Early Board Books(TM)),030797586X,14.36,1
9934a4bd1968f47cfe5cbe787e2598de,ce12e13e6e041d5f35862673b20dabc7,27,Amazon,Books,Manhattan Toy Dr. Seuss Horton - Small,B00009IMCX,11.95,1
64a5d9383d273924b64a1005b538f587,ce12e13e6e041d5f35862673b20dabc7,27,Amazon,Books,The Bippolo Seed and Other Lost Stories (Classic Seuss),0375864350,12.64,1
afb05eee144563d865a94aa0b03668aa,ce12e13e6e041d5f35862673b20dabc7,27,Amazon,Books,If I Ran the Zoo (Classic Seuss),0394800818,12.83,1
f7e158e25dcda3d24e8ac094c0f91c19,ce12e13e6e041d5f35862673b20dabc7,27,Amazon,Books,The Foot Book (The Bright and Early Books for Beginning Beginners),0394809378,6.87,1
e5ce2e84452b7d8e9801d0b9bee7c09c,ce12e13e6e041d5f35862673b20dabc7,27,Amazon,Books,Seuss-isms: Wise and Witty Prescriptions for Living from the Good Doctor (Life Favors(TM)),0679883568,7.19,1
46cd1aeed25e632f16981a5044ef1927,ce12e13e6e041d5f35862673b20dabc7,27,Amazon,Books,Dr Seuss's Sleep Book,0394800915,11.6,1
337dfe88ef5ba660adc0d18536fb9b8b,ce12e13e6e041d5f35862673b20dabc7,27,Amazon,Books,Dr. Seuss's Second Beginner Book Collection,0375871284,32.36,1
902a9755018278d27a85a8aa3d0095f7,ce12e13e6e041d5f35862673b20dabc7,27,Amazon,Books,"Dr. Seuss's Beginner Book Collection (Cat in the Hat, One Fish Two Fish, Green Eggs and Ham, Hop on Pop, Fox in Socks)",0375851569,26.28,1
45e7990a354fdbea06a3ef0f72fbd54d,ce12e13e6e041d5f35862673b20dabc7,27,Amazon,Books,Dr. Seuss The Lorax Finger Puppet Set Plush,B00B1SKPLE,18.35,1
42fa2b98ef1a7e636bf3ad0527b6586a,ce12e13e6e041d5f35862673b20dabc7,27,Amazon,Books,The 500 Hats of Bartholomew Cubbins (Classic Seuss),039484484X,12.23,1
2ab0fa69195aae59aa37d52225c4d29b,ce12e13e6e041d5f35862673b20dabc7,27,Amazon,Books,Scrambled Eggs Super! (Classic Seuss),0394800850,11.96,1
8d86fd73ebfc40eed6e585330f1abdef,ce12e13e6e041d5f35862673b20dabc7,27,Amazon,Books,How the Grinch Stole Christmas! (Classic Seuss),0394800796,11.79,1
35bb13d0692eda18b6bb1d4be6c16735,ce12e13e6e041d5f35862673b20dabc7,27,Amazon,Books,Bartholomew and the Oobleck: (Caldecott Honor Book) (Classic Seuss),0394800753,12.7,1
d4ae4c42fe00c03eb0a165c46c9ac31f,ce12e13e6e041d5f35862673b20dabc7,27,Amazon,Books,If I Ran the Circus (Classic Seuss),039480080X,13.19,1
66c5aedb3d7c7b290e6102ed775893fd,ce12e13e6e041d5f35862673b20dabc7,27,Amazon,Books,There's a Wocket in My Pocket (Bright & Early Books(R)),0394829204,8.09,1
fd131353933b63ff9e82fd0d025ea7ed,ce12e13e6e041d5f35862673b20dabc7,27,Amazon,Books,"Oh, the Places You'll Go!",0679805273,15.25,1
96b12e9c1493c0474d33908cf8628eee,ce12e13e6e041d5f35862673b20dabc7,27,Amazon,Books,Yertle the Turtle and Other Stories,0394800877,11.56,1
c4bf8f64c2fd63557f2241b78a478460,ce12e13e6e041d5f35862673b20dabc7,27,Amazon,Books,The Lorax,B007GIKSYC,6.55,1
b49957c5b0a9d001cac41a7b18ddaa02,ce12e13e6e041d5f35862673b20dabc7,27,Amazon,Books,The Sneetches and Other Stories,0394800893,11.48,1
c198fbdd2192c1dba2a88850ff995c62,ce12e13e6e041d5f35862673b20dabc7,27,Amazon,Books,The Lorax (Classic Seuss),0394823370,11.74,1
fbbe57a17222a74fea43fe10cb0067f7,ce12e13e6e041d5f35862673b20dabc7,27,Amazon,Books,Manhattan Toy Dr. Seuss Cat in the Hat - Small,B00009IMCT,12.6,1
7f02796cb83022537b2cd97ae9b208f8,ce12039f4165ce69afee5ce53c28ddc7,45,ABC School Supply,Other,PRIMARY GREEN (GN) - SCHOLAR CRAFT - SOFT PLASTIC COLOR,1269610,0,4
857afa4a7943e1834f1150def2bf49a9,ce12039f4165ce69afee5ce53c28ddc7,45,ABC School Supply,Other,TABLE ACTIVITY 48 ROUND BLACK EDGE/UPPER LEG - SELECT TOP COLOR - SELECT LEG HEIGHT,1334862,85.36,1
bfdbdcca3b85c2edc3d932becb5c9ee1,ce12039f4165ce69afee5ce53c28ddc7,45,ABC School Supply,Other,22''-29'' ADJUSTABLE HEIGHT,1334895,0,1
1ac4ca92d55817736c9a282b4d326455,ce12039f4165ce69afee5ce53c28ddc7,45,ABC School Supply,Other,COLOR OPTION - ARTCO BELL - GREEN (42),1374154,0,1
970db2ca4b415f04809b5a0cd907cb23,ce12039f4165ce69afee5ce53c28ddc7,45,ABC School Supply,Other,CHAIR STACK SOFT PLASTIC SHELL 15.5'' SCHOLAR CRAFT 120 SERIES CHROME FRAME SPECIFY SHELL COLOR,1362384,32.86,4
900bd43a832aef9b602446b79fa37998,ce12039f4165ce69afee5ce53c28ddc7,45,ABC School Supply,Other,OPTION CLASS - ARTCO BELL/CLASSROOM SELECT - ACTIVITY TABLE LEG HEIGHT OPTIONS,1334893,0,1
3c102bfd9dcb9a3913c8a1b1a948a5b1,ce12039f4165ce69afee5ce53c28ddc7,45,ABC School Supply,Other,SCHOLAR CRAFT 30 SERIES OPTION - POLY SEAT/BACK COLOR,1269593,0,4
6e601e7eba4cc752c2b2af14a098227f,ce12039f4165ce69afee5ce53c28ddc7,45,ABC School Supply,Other,OPTION CLASS - ARTCO BELL/CLASSROOM SELECT - ACTIVITY TABLE TOP COLORS,1334891,0,1
db4e82056329e45c24c0a150b962a194,ce11635c536d7b73b26b808598585af7,775,Frey Scientific,Technology,CD ULOG SENSOR REFERENCE GUIDE FREY,1403180,0,1
7d9926637f4bbf0967cdcefd40bebe1e,ce11635c536d7b73b26b808598585af7,775,Frey Scientific,Technology,SENSORS ULOG USB TEMPERATURE PACK OF 5,1376355,329,1
9e25af66c2e383923e63f29688f75397,ce0c932d25ce507ce713e5c695b69879,82,Best Buy for Business,Books,Riot Outfitters Gel Case for Apple&#174; iPod&#174; touch - Blue,BB11516888,15.99,1
287eb7bb3521e25095fa34edb39e6f52,ce0c932d25ce507ce713e5c695b69879,7,AKJ Books,Books,The Dentist from the Black Lagoon Mike Thaler,9780545077835,2.95,1
02a9b687f8ca2cc7f1b067951a2255b8,ce0c932d25ce507ce713e5c695b69879,7,AKJ Books,Books,"Magic Tree House Boxed Set: Books 1-28 Mary Pope Osborne, Sa",9780375849916,82.67,1
0f15014e92d927e683fc4001f4b36817,ce0c932d25ce507ce713e5c695b69879,7,AKJ Books,Books,"The Librarian from the Black Lagoon Mike Thaler, Jared Lee",9780545065238,2.95,1
8da27c5cc60cbfec94a5873a3e084194,ce0c932d25ce507ce713e5c695b69879,7,AKJ Books,Books,"The Principal from the Black Lagoon Mike Thaler, Jared Lee (",9780545069328,2.95,1
839fdafbdf3224a4f08ae775fc85ba77,ce0c932d25ce507ce713e5c695b69879,7,AKJ Books,Books,The Music Teacher from the Black Lagoon Mike Thaler,9780545077828,2.95,1
bc32e11ebc4dc3955271448c836b0264,ce0c932d25ce507ce713e5c695b69879,7,AKJ Books,Books,The Class from the Black Lagoon Mike Thaler,9780545085441,2.95,1
b1d93e101b0c9fe3921f47800d7eea38,ce0c932d25ce507ce713e5c695b69879,82,Best Buy for Business,Books,Apple iPod touch digital player - Apple iOS 5,BB11146570,189.99,1
eda5223cb5b1c02bffcbd5b56f1f2a79,ce0c932d25ce507ce713e5c695b69879,7,AKJ Books,Books,The Class Election from the Black Lagoon (Black Lagoon Adven,9780439557160,2.95,1
634d9c1dc126588a64f40ae0f6803bf6,ce0c932d25ce507ce713e5c695b69879,7,AKJ Books,Books,The Little League Team from the Black Lagoon (Black Lagoon A,9780439871624,2.95,1
6b231f8ca75dcc7fbe8aac2edcfaaec6,ce0c932d25ce507ce713e5c695b69879,7,AKJ Books,Books,The New Kid from the Black Lagoon Mike Thaler,9780545085434,2.95,2
ea33cab55050b3b12af0ffa0cfc5af5a,ce0c932d25ce507ce713e5c695b69879,7,AKJ Books,Books,"The Gym Teacher from the Black Lagoon Mike Thaler, Jared D.",9780545069311,2.95,1
622d25c351ee882122783e6dc729a442,ce0c932d25ce507ce713e5c695b69879,7,AKJ Books,Books,Science Fair from the Black Lagoon,9780439557177,2.95,1
2d6ecfbbde06cf275b1d3cdd0f45f833,ce0c932d25ce507ce713e5c695b69879,7,AKJ Books,Books,The School Nurse from the Black Lagoon Mike Thaler,9780545085427,2.95,1
878d91037d75eb54ed102b7505d66f65,ce0c932d25ce507ce713e5c695b69879,7,AKJ Books,Books,"The Class Pet from the Black Lagoon Mike Thaler, Jared Lee (",9780545069304,2.95,1
c0b1bd46bff5d5a13370a4684e2cbb43,ce0c932d25ce507ce713e5c695b69879,7,AKJ Books,Books,The Class Trip from the Black Lagoon (Black Lagoon Adventure,9780439429276,2.95,1
976702077c48aa9cc36e713cf79520f7,ce0c932d25ce507ce713e5c695b69879,7,AKJ Books,Books,The Substitute Teacher from the Black Lagoon Mike Thaler,9780545077842,2.95,1
4e2c43bb2d38c555047af14574c32f8b,ce0c932d25ce507ce713e5c695b69879,7,AKJ Books,Books,The Talent Show from the Black Lagoon (Black Lagoon Adventur,9780439438940,2.95,1
d78b67fc2d9a73e20458b10c39605f9a,ce0c932d25ce507ce713e5c695b69879,7,AKJ Books,Books,The Field Day from the Black Lagoon (Black Lagoon Adventures,9780439680769,2.95,1
e2859562120959fe6574d33867c22d77,ce007e05a3802d9382303c1b77b5ea59,7,AKJ Books,Books,Tar Beach,9780517885444,5.17,1
e63e8951df5aa2e24b2f6c7a20467010,ce007e05a3802d9382303c1b77b5ea59,7,AKJ Books,Books,Silly Sally,9780152744281,12.58,1
cde0db13bd155d9b8c86079ad0cb0469,ce007e05a3802d9382303c1b77b5ea59,767,Lakeshore Learning Materials,Books,FF220X - Language Lacers - Complete Set,FF220X,69.95,1
b517ffe9ef44ff48a2bfd3e691b828f8,ce007e05a3802d9382303c1b77b5ea59,7,AKJ Books,Books,"Something Big Has Been Here Jack Prelutsky, James Stevenson",9780061857751,7.39,1
5e332f6ca8426086af997ad2aac920eb,ce007e05a3802d9382303c1b77b5ea59,7,AKJ Books,Books,Level E - Fiction,C11GREF,69.48,1
9b8a9ea739476708f6a08702369d6d47,ce007e05a3802d9382303c1b77b5ea59,767,Lakeshore Learning Materials,Books,FF236 - Sequence & Write Story Tiles,FF236,29.95,1
9a5c6a78d03eb15a0ecf0e3150e716aa,ce007e05a3802d9382303c1b77b5ea59,7,AKJ Books,Books,Whistle for Willie,9780140502022,5.17,1
91c23da79feb39c7b42dfd47641359d5,ce007e05a3802d9382303c1b77b5ea59,767,Lakeshore Learning Materials,Books,EE567 - Creating Sight-Word Sentences Center,EE567,39.95,1
798ca439f42a46cd7f6c056ac1a32da8,ce007e05a3802d9382303c1b77b5ea59,7,AKJ Books,Books,Uptown,9780805073997,5.88,1
126bd86b4788c8f7a338a9c59b75b776,ce007e05a3802d9382303c1b77b5ea59,7,AKJ Books,Books,Frankenstein Makes a Sandwich Adam Rex,9780152057664,11.84,1
35a1d435f42697ffd66d909da38f33b7,ce007e05a3802d9382303c1b77b5ea59,7,AKJ Books,Books,Dear Willie Rudd,9780689831058,5.91,1
0c22945e05dba3a9154880a85a7e6557,ce007e05a3802d9382303c1b77b5ea59,7,AKJ Books,Books,Level F - Fiction,C11GRFF,72.39,1
430716975e1ac13b90e6c24d31ed864b,ce007e05a3802d9382303c1b77b5ea59,7,AKJ Books,Books,Shortcut,9780688135768,5.17,1
e4ecf22c5fd2f3328c45906f75e62b7e,cdf92bff94576c182fd73cc8f87745a0,2,Kaplan Early Learning Company,Books,DK Readers Sets - Beginning to Read Level 1 (Set of 10),23550,33.11,1
bc7dc28da2935615abcb9ea339fd26af,cdf92bff94576c182fd73cc8f87745a0,2,Kaplan Early Learning Company,Books,Spot the Difference: Plants Book Set - English (Set of 6),98253,30.56,1
712a06446ff508edada4fe7312cba1fc,cdf92bff94576c182fd73cc8f87745a0,2,Kaplan Early Learning Company,Books,Hands-On Science Fun Book Set (Set of 8),52349,46.71,1
03bbb6faf125f2b20c4aa8ae5463606f,cdf0c175a6c7be28cfac69e206831380,7,AKJ Books,Books,Jack''s Path of Courage,9781423122722,13.13,5
