projectid,is_exciting,at_least_1_teacher_referred_donor,fully_funded,at_least_1_green_donation,great_chat,three_or_more_non_teacher_referred_donors,one_non_teacher_referred_donor_giving_100_plus,donation_from_thoughtful_donor,great_messages_proportion,teacher_referred_count,non_teacher_referred_count
a86cd3f86cf2dda053d827e8eaa8befb,f,t,t,t,f,t,t,f,60.0,2.0,4.0
a862ca4f91d9771e143cf693d57b7116,f,f,t,f,f,t,t,f,50.0,0.0,3.0
a85be0a410167a84e7d03410262135d3,f,t,t,t,f,f,f,f,47.0,15.0,2.0
a85ae2977f13a988c5810c564da58391,f,f,t,t,f,t,t,f,0.0,0.0,3.0
a8511cc930a8747da098942b067650e4,f,f,f,t,f,f,f,f,,0.0,1.0
a8473a079c8cfd1c31189ff56846cc47,f,f,t,t,f,t,t,f,50.0,0.0,9.0
a80e13cc7e28c3eb44f4f5144eaf36d6,f,t,t,t,f,f,t,f,40.0,4.0,2.0
a7fcaffb3218c9a05a0208920d926bc5,f,f,f,t,t,t,t,f,100.0,0.0,4.0
a7f97c0d42d0292a278be9381fc0bd44,f,f,t,f,f,f,t,f,0.0,0.0,1.0
a7d26f771be5cd05f196d2de12617b92,f,f,t,f,f,f,t,f,0.0,0.0,1.0
a7ba93349863de414f26a2414dcdd0eb,f,f,t,f,f,f,t,f,50.0,0.0,2.0
a6e2868643b315be2a68b3f1eee3efd1,f,,f,,f,,,,,,
a6d84468458f58258a162829e112972a,f,f,t,t,t,t,t,f,75.0,0.0,4.0
a6c32c8bf9cc2785e606c0e38e0dfe69,f,,f,,f,,,,,,
a6b43d41c23b540f39a0b70568437376,f,f,t,t,f,f,t,f,0.0,0.0,2.0
a69e93b3b83ab9b44921e442308acec5,f,f,f,t,t,f,f,f,100.0,0.0,1.0
a672842a4649a42a4d92875b363bae62,f,,f,,f,,,,,,
a66e735af0fe0ca9e2e590e27ae16b6e,t,t,t,t,t,f,t,f,75.0,2.0,2.0
a667de29a686b6c4a384222e0f51f704,f,,f,,f,,,,,,
a654c030e70fbb8a0f6ef07eaa301dbc,f,t,t,t,f,t,t,f,20.0,2.0,3.0
a63e2a6652856d76a57ee8f69c22f0cb,f,f,t,f,f,f,t,f,0.0,0.0,1.0
a62d913bfa85b9e30e661e62490fccd2,f,f,t,t,f,f,t,f,50.0,0.0,2.0
a62b22b38e544e269cdf6cfcd87a92c4,f,f,f,t,f,f,f,f,0.0,0.0,1.0
a6080cda6d6af99c605007d26c603ee8,f,f,t,f,f,f,t,f,0.0,0.0,2.0
a5febbf087dfa16d549099fae69c6877,f,f,t,t,f,f,t,f,50.0,0.0,2.0
a5fddeda8c07f71369ff5eb07db802ca,f,f,t,t,t,t,t,f,66.0,0.0,6.0
a5db5b9d0e30f69e9fcd55f15abe993c,f,f,t,t,t,f,t,f,100.0,0.0,1.0
a5d4b357fee7c23e0846e628fbd64731,t,t,t,t,t,f,t,f,75.0,3.0,2.0
a5ba5971ddfaa6bc1ab8d70e99096229,t,t,t,t,t,t,f,f,80.0,2.0,4.0
a5a2ea445a5a21ea8c268dadaa74d932,f,f,t,f,t,f,t,f,100.0,0.0,1.0
a5a29dde82070e2d596a146eb7a7d288,t,t,t,t,t,t,t,f,83.0,1.0,5.0
a59688400a754074496861ad23ccabb5,t,t,t,t,t,f,t,f,100.0,1.0,1.0
a590458490a738d08323f0a78d05d1a3,f,,f,,f,,,,,,
a581c5ebe4c4e3e52da27b366f43491d,f,f,f,t,t,t,f,f,100.0,0.0,3.0
a57be8e84cc3f58caea3b7476bd6c5a3,f,f,f,t,f,t,f,f,33.0,0.0,3.0
a577485e0ab85d51084bee04825581c9,f,f,f,t,t,f,t,f,100.0,0.0,2.0
a56733d214c0e7cdd7fbe53b699c871d,f,f,t,f,t,f,t,f,100.0,0.0,1.0
a565cd6e7c0aa9f58737ee8a079fdd0b,t,t,t,t,t,f,t,f,100.0,1.0,2.0
a55208eaba5586314ee816f77ed5d2ed,f,f,t,t,f,t,t,f,0.0,0.0,4.0
a53e7ee37579a3b95e4d0527a1e66ddd,f,f,t,t,t,t,t,f,100.0,0.0,3.0
a539f2dc3e9b138e8983c96ab34f0093,f,f,t,f,f,f,t,f,0.0,0.0,2.0
a5307aba906e760172d4cdb6a2f799b6,f,f,t,f,f,f,t,f,0.0,0.0,2.0
a5282be27565608c05fd1a7324dd9007,f,f,t,t,f,f,t,f,50.0,0.0,2.0
a51d6eba850d633bd569350704de0070,f,f,t,t,f,t,t,f,50.0,0.0,5.0
a502e6907e5a9b4b7c50c7cd570c319e,f,f,t,t,t,t,f,f,100.0,0.0,11.0
a4ffa8592b9662666ead58ea216f69bf,f,f,f,f,f,t,f,f,10.0,0.0,11.0
a4fe7b141b7b4aeefce9ba10fa0b6935,f,,f,,f,,,,,,
a4eedc907aa867847b0160c54b4089de,f,f,t,f,f,f,t,f,0.0,0.0,1.0
a4ebe716c4d2e186f4078a2645b7ca9f,f,,f,,f,,,,,,
a4d414a8d7256cd582657406b9f7765f,f,t,t,t,f,t,f,f,61.0,5.0,5.0
a4bc6e4f99d6239bb971297150e366f6,f,f,f,t,f,f,f,f,0.0,0.0,1.0
a4a7011c6bde8f0c228eb1eb9303ffc2,f,t,t,t,f,f,t,f,50.0,2.0,1.0
a4a3250b1934ffe7a071eac079c809f1,f,t,t,t,f,t,t,f,25.0,4.0,3.0
a48de49038e5b9ec38ba9343651993c7,f,f,f,f,t,f,f,f,100.0,0.0,1.0
a4733c4a023c690d89bfd6908f5a4d65,f,f,t,t,t,t,t,f,75.0,0.0,4.0
a45ba4c5db7abe993fb122357e87b494,f,f,t,t,f,t,t,t,33.0,0.0,8.0
a44b9db0413e222185b14b7985e175cc,f,t,t,t,f,t,t,f,60.0,7.0,10.0
a437677bd3d600948e2777d688af2b43,f,f,f,t,t,f,f,f,100.0,0.0,2.0
a425dc574631ccae2764bf7ec9d5900f,f,,f,,f,,,,,,
a3fbce252823b7a465793ad69b63b2e7,f,,f,,f,,,,,,
a3c0b308cc1c97f54b45cc72434bddd9,f,f,t,f,f,f,t,f,0.0,0.0,1.0
a3c0ae70ce14d453ad349fb405fdb2c1,f,f,t,t,t,t,t,f,75.0,0.0,4.0
a3bb589fe16fd5c73ec450f16cc0159b,f,f,f,t,t,t,f,f,100.0,0.0,3.0
a37c752a37087901034527e68596eadb,t,t,t,t,t,t,t,f,66.0,6.0,4.0
a36cefb06309cae252d4bb017c38674e,f,f,t,f,f,f,t,f,0.0,0.0,1.0
a362ff6ec8541bf03df265c724838654,f,t,t,t,f,t,t,f,44.0,1.0,19.0
a3385c9d8b54a91a68d2853154195896,f,t,t,t,f,t,t,t,50.0,2.0,3.0
a33637834725f1faa249eea9adbeb53b,f,f,t,t,f,t,t,f,50.0,0.0,5.0
a325f21b9fc7a23bbce3bb75f11b64bc,f,f,t,t,t,t,t,f,66.0,0.0,6.0
a31fdf4338201fbdb3663caf86cb6f75,f,t,t,t,f,f,f,f,45.0,12.0,1.0
a3036a8eaef874ee0c84672f2a29c392,t,t,t,t,t,t,f,f,76.0,6.0,13.0
a30156927b9c29dfb24384182d95a8a4,f,f,f,t,t,f,f,f,100.0,0.0,1.0
a2f5948c767f05737bf9a20d02fbf195,f,f,t,f,t,f,f,f,77.0,0.0,1.0
a2e2afd14235f9893b8ccec9c28f33f9,f,f,t,t,t,t,t,t,95.0,0.0,9.0
a2dbb8a6eb3a5709703dc3c97dc95158,f,t,t,t,f,t,t,f,50.0,2.0,5.0
a2c7a707f08250aefd8fc63791517da3,f,f,t,t,t,f,t,f,100.0,0.0,2.0
a2b9a0888b1c3e22896b7333867a1001,f,f,t,t,t,t,t,f,66.0,0.0,8.0
a2b35e1399ecf3f886de0fd9f2a2e037,t,t,t,t,t,t,t,f,83.0,3.0,3.0
a2998898ccfb3cbd1d28420d14527d9b,f,f,t,t,f,t,t,f,50.0,0.0,5.0
a2934b423fdd094db0fdc64017bcc22b,f,,f,,f,,,,,,
a273f16d64551cb148783bd435080f4e,f,f,t,f,f,t,t,f,0.0,0.0,3.0
a23faca6f33529c0499abf41e39f8e6b,f,f,t,f,f,f,t,f,50.0,0.0,2.0
a23b85e73b24a80f0bc33a72d0ed4063,f,t,t,t,f,t,t,f,50.0,4.0,4.0
a22f765f8d591ce88fac4bd47a8e44d3,f,f,t,t,t,f,t,t,100.0,0.0,1.0
a22baa5ccade8b2e51069304cf40b222,f,,f,,f,,,,,,
a20d307f11dc7f4abd8b0f29e1dad47e,f,,f,,f,,,,,,
a1f3aa3cae5c0098876bd2a5d2411d14,f,f,t,t,t,t,t,f,83.0,0.0,7.0
a1dfd573c5ccf035bc750874bcc338cc,f,f,t,t,t,t,t,f,100.0,0.0,8.0
a1db067d6959aa789cfb6e0bdae90e30,f,f,t,t,t,t,t,f,75.0,0.0,10.0
a1b3432d890b7ee940a314ebebab25b2,f,f,f,t,f,t,t,f,50.0,0.0,4.0
a19710098632e59096c8d199aee02ee6,f,f,t,t,f,t,t,f,50.0,0.0,5.0
a196ce709c667d5d673d7e1ba81362fe,f,f,t,f,f,f,t,f,0.0,0.0,1.0
a18fd82b27b0f787652007cb138fc36d,f,f,t,f,f,f,t,f,0.0,0.0,1.0
a1883aa682628a9afde1eaf262e30714,f,t,f,t,f,f,f,f,25.0,3.0,0.0
a17f4a550151e7383cf8ce48f2db46fa,f,,f,,f,,,,,,
a1493c0d68712aad13e8b89263f4ee3f,f,f,f,t,t,f,f,f,100.0,0.0,1.0
a134a79aed8d47fb22761505e5805b33,f,t,t,t,f,f,t,f,37.0,4.0,2.0
a130f071bca33f306341548e84548256,f,,f,,f,,,,,,
a10d3e5455d34f372c0b56ffe0e43498,f,f,t,f,f,f,t,f,0.0,0.0,1.0
a0fbd1416711aaa694b89a3e6cfbf34e,f,f,f,t,t,f,f,f,100.0,0.0,1.0
a0f4607fde33cd4fbb0042ace205a048,f,f,t,t,f,t,t,f,37.0,0.0,7.0
a0f28654d16dd53ae552be5eccd3a379,f,t,t,t,f,t,t,f,41.0,4.0,10.0
a0e2c86d61c3154e8c9f1fde77479016,f,f,t,f,f,f,t,f,0.0,0.0,1.0
a0bdb3bead80e956b5f485ace6f2db77,f,t,t,t,f,f,f,f,25.0,4.0,0.0
a09d112b2b683b66b0161bca9f499ab6,f,f,t,t,f,t,f,f,42.0,0.0,8.0
a0912c10a45aa96e8f21c1bb01deb340,f,f,f,t,t,f,t,f,100.0,0.0,1.0
a07e1ae8aa468e31d331ec07415a309b,f,,f,,f,,,,,,
a0791c087a2bde622c9d275b37fd8816,f,f,t,f,f,f,t,f,0.0,0.0,1.0
a077c7511a8fc0b9da52f4c52e1d8c2e,f,t,t,t,f,t,t,f,0.0,5.0,3.0
a0729f3106566819b4c46e91ca9d8523,f,,f,,f,,,,,,
a06822ae5ea6aa8c668afd2330446683,f,f,t,t,t,t,t,f,100.0,0.0,3.0
a067987eec289b908ccb9783098f022b,f,t,t,t,f,t,f,f,31.0,5.0,9.0
a04d364da57ac1bc5bc515ff1870237c,f,f,t,f,f,f,t,f,0.0,0.0,1.0
a030c67d050a0c88b42442d19f80ff1b,f,f,f,f,t,f,f,f,100.0,0.0,1.0
a01fbecf05f930fe8443f1eccd8c89ee,f,f,t,t,f,t,f,f,27.0,0.0,13.0
a00e410cb1c8bf9796cce921ee502676,f,,f,,f,,,,,,
a00c7277e41ef347c5ecc8a4d1d9f141,f,t,f,t,f,t,f,f,33.0,4.0,3.0
a0097965d00a8a688aab1d30976ac302,f,f,t,t,f,t,t,f,50.0,0.0,3.0
9fe09007435912ebb9902ae4054072f0,f,,f,,f,,,,,,
9fd70c0de5d6f3692d3917bc85b92e0f,t,t,t,t,t,t,t,f,66.0,2.0,5.0
9fd34418c6e634dd0ca8c9e03f900500,f,f,t,f,f,f,t,f,0.0,0.0,2.0
9fce571c56b0bffd2a6ad1701023411a,f,f,f,f,f,f,t,f,,0.0,1.0
9fc444ef655fd95e278c3496a7e1583b,f,f,t,t,f,t,t,f,0.0,0.0,4.0
9fbecd7b777472da821f9c31a9f8838a,f,f,f,t,t,t,t,f,100.0,0.0,4.0
9fb94a11afab94f099518e94f0d69aea,f,f,t,f,f,f,t,f,0.0,0.0,1.0
9faca5827180d6859c0bc755c48ca91f,f,t,t,t,f,t,t,f,37.0,4.0,3.0
9fab38e6a7cceb3b9706ab5a9963eec8,f,f,t,t,f,t,t,f,33.0,0.0,3.0
9f8c587ee87438eb492bc125053b5d95,f,f,t,f,f,f,t,f,0.0,0.0,1.0
9f7f3c762195a852440b108c38749dc5,f,f,t,t,t,t,t,f,100.0,0.0,4.0
9f7e142af107f52202961acdd4f6502a,f,f,f,f,t,f,f,f,100.0,0.0,1.0
9f7b7360cbe9602ffdf98f751750a590,f,t,f,t,f,t,f,f,23.0,13.0,36.0
9f29d2cc0a59748bb9bb729089bebf67,f,f,t,f,f,f,t,f,0.0,0.0,1.0
9f1f97992ca8932c7368cc28fbc6cb35,f,f,t,t,t,t,t,t,62.0,0.0,6.0
9f1b25edbf65f426a113863b534e9b48,f,f,t,t,t,t,t,f,100.0,0.0,3.0
9ed976a7859acd91097b6941d375d807,f,t,t,t,f,f,f,f,60.0,3.0,1.0
9ed7e156b0f1afc4ef60c13eb444a0f1,f,f,f,t,t,t,t,f,85.0,0.0,6.0
9ed10f0dc34719c2b515bb4a3ad214ab,f,f,t,t,f,f,t,f,50.0,0.0,2.0
9ebdfe1a505d49ae50262d6220ba3507,f,t,f,t,f,f,f,f,0.0,2.0,1.0
9eb1cf42df4323332ef4154032990815,f,f,f,f,t,f,t,f,100.0,0.0,1.0
9e7fcbe934e572a0c459ff4a6d24ecb5,f,f,t,f,f,f,t,f,0.0,0.0,1.0
9e79e231d57a09c8a7af7cf6ab8edbfe,f,f,f,t,f,f,t,f,0.0,0.0,2.0
9e736d51b3d36b38fb5a39683eec0556,f,f,f,t,f,f,t,f,,0.0,1.0
9e6457c83e6167a0437156ca0acdfa8d,f,f,f,f,t,f,f,f,100.0,0.0,1.0
9e64263b1b41c5f5d0dd09ce37ab5663,f,f,f,t,t,t,f,f,100.0,0.0,3.0
9e56bbb5def365d6ddba30d76d289d98,f,f,f,f,t,f,f,f,100.0,0.0,1.0
9e365f9465207af60963f763f25e0168,f,f,t,t,t,f,t,f,100.0,0.0,1.0
9e2ffee9ef86ca065d51ca0f7efdf252,f,f,t,f,f,f,t,f,0.0,0.0,1.0
9e2b18a97eedc0493b589d73f742a996,f,f,f,f,f,f,f,f,0.0,0.0,2.0
9e291d6323a0b2ba5e8d675d3a11f985,f,f,t,f,f,t,t,f,50.0,0.0,3.0
9e173f1bf453bdd4efc8643a76319667,f,t,t,t,t,f,f,f,100.0,7.0,1.0
9e0896d30b6be1689542f4b4015b5b8e,f,f,f,t,t,f,t,f,100.0,0.0,1.0
9dee0f09cf3e9e18b0d6f40dd3be3d93,f,f,f,t,f,f,f,f,50.0,0.0,2.0
9d77d1c3f921bb4fdda5dea96b353a44,t,t,t,t,t,t,t,f,77.0,4.0,8.0
9d63e534bf0e0eab47c23d658f58ec13,f,f,t,f,f,f,t,f,0.0,0.0,1.0
9d395bc697fab416f0959d006e8c5c12,f,f,t,f,f,f,t,f,50.0,0.0,2.0
9ce7fd59cd9ef0208224a0615c36fe26,f,f,t,t,t,f,t,f,100.0,0.0,1.0
9cdde3a195c59ea64784a173dd7ce6bf,f,f,t,t,f,t,f,f,50.0,0.0,3.0
9cb74e43a24ff23a9264d2e7d24cca3e,f,,f,,f,,,,,,
9c895709ec748c5385584eb4b903cc0c,f,t,t,t,f,t,f,f,0.0,2.0,3.0
9c85df9965ebe7f647c8672a658fab20,f,f,t,t,t,t,t,f,100.0,0.0,5.0
9c70e6bb72297a8b42bcf1978ec51132,f,f,t,f,f,f,t,f,0.0,0.0,2.0
9c692c24d7da754c3419512d7014bcdb,f,f,t,t,f,t,t,f,33.0,0.0,8.0
9c4dc210cc0ef83188e42e9864f89e81,f,f,t,t,t,f,t,f,100.0,0.0,1.0
9c3bed8c0df478ef262da6c39134b319,f,t,t,t,t,f,f,f,66.0,1.0,2.0
9c29585f32b24571e4f94370c429ef9f,f,t,t,t,f,t,t,f,52.0,10.0,6.0
9c293ccaa5f15cd71b3d32cd6e6152e5,f,f,f,f,f,f,f,f,,0.0,1.0
9c14cbe8ae4ce95d0b5d7b6ea6170574,f,f,t,f,f,f,t,f,0.0,0.0,1.0
9c0df7f6a737d4c2b76ca8be4b4b5339,f,f,t,t,t,t,t,f,83.0,0.0,7.0
9bee05ba231bf8ff7119276df35218ce,f,t,t,t,f,t,t,f,55.0,5.0,5.0
9be09352e01ec1eff75568c69ffc8da1,f,t,f,t,f,f,f,f,0.0,2.0,0.0
9bda9a1dc175445d97a31c86e0bb3f4f,f,t,t,t,f,t,f,f,50.0,5.0,9.0
9bd6f2977e278ffbf06c73ad3192c407,f,t,t,t,f,t,t,f,60.0,1.0,9.0
9bc87681b5b53cb867d603b760f38e2a,f,f,t,f,f,f,t,f,0.0,0.0,1.0
9bbaa801f42a04b2d44d0b48791bdf3d,f,f,f,t,t,t,f,f,75.0,0.0,3.0
9b61831e5ce56f6005ba5ee6077bde7c,f,f,t,t,t,t,t,f,100.0,0.0,3.0
9b5781494c64039061660607ed9a5d41,f,t,t,t,f,f,t,f,0.0,2.0,1.0
9b463f05ab02c4b3e7f5359b5dd5325d,f,t,t,t,f,t,t,f,50.0,4.0,5.0
9b34617726ef6a65c0189ff91faa14c8,f,t,t,t,f,f,f,f,54.0,7.0,0.0
9b2de48a0e8aea6f9d776a1fc7ab46f3,f,t,f,t,f,t,f,f,25.0,1.0,3.0
9b262e3874bfb9b6f7e99890020ea98a,f,f,t,t,t,t,t,f,66.0,0.0,3.0
9aff1fc33355fad529898237fc9be8d4,f,f,t,f,f,t,t,f,40.0,0.0,5.0
9af88ca7159b043b94fd93dc4a2aeb3c,f,f,t,t,t,t,t,f,80.0,0.0,5.0
9ac1956fdabb8b64febda5300fdfbc35,f,,f,,f,,,,,,
9ab6cb19785d3a7e0f6b4382a3e2ef2e,f,f,t,t,f,t,t,f,50.0,0.0,10.0
9a9cd123317a85ce699bb6c4b20c4676,f,f,t,t,t,t,t,f,75.0,0.0,4.0
9a990e89aa2b6b0e437f961bf2660145,f,f,f,t,t,t,f,f,66.0,0.0,3.0
9a85f2a3ffecea9783c62a4ad2e951c7,f,f,f,t,t,f,f,f,100.0,0.0,1.0
9a813f3d6d2b94f3f6a14e25c1b9b7a5,f,,f,,f,,,,,,
9a5fdbf40022e1ed3c7a7f415e7b23bb,f,t,t,t,f,f,f,f,50.0,3.0,0.0
9a48ac7bea266f6895f6411a22bf32ae,f,f,t,t,t,t,t,f,83.0,0.0,6.0
9a36721f5d8881a69f60700295d1b46c,f,f,t,t,t,t,t,f,83.0,0.0,6.0
9a2ad05b12eac3f57b04924ae2ceffa4,f,f,t,t,t,t,t,f,83.0,0.0,6.0
9a14a0cd816203c5c9018ab3ff9e09f8,f,f,t,t,f,t,t,f,20.0,0.0,6.0
9a11e36e11520dcc93844f143bc35d24,f,f,t,t,f,t,t,f,44.0,0.0,6.0
99fd1c515289079dbdedf63258449920,f,f,t,t,t,t,t,f,85.0,0.0,11.0
99ebaf9d3344e0ef577924c28289fbe6,f,f,f,t,t,f,f,f,100.0,0.0,1.0
99cdcadb2a6d17e3b01a9962b0eba6d4,f,f,t,t,f,t,t,f,50.0,0.0,3.0
99c9610e48eeb4466728206c341338f8,f,t,t,t,f,t,t,f,57.0,6.0,6.0
99c040f6561300e4bdc685535e61b2a9,f,f,f,f,f,f,f,f,,0.0,1.0
9996a9114766a6a99256031f85cf7236,t,t,t,t,t,t,t,f,84.0,8.0,6.0
996586b273648bbcfc43aad6a3854820,f,f,t,t,t,t,t,f,66.0,0.0,3.0
9952620439347b515f65c20951a21b28,f,t,t,t,f,f,f,f,50.0,3.0,2.0
994e9537bd6c587a5d272fbc01a1bc67,f,f,t,t,t,f,t,f,100.0,0.0,1.0
994b27ed43c04dab2e1cd8a462931693,f,f,t,t,f,t,t,f,50.0,0.0,3.0
99454e879904f3d38542f0bee56d3936,f,t,t,t,f,t,f,f,50.0,2.0,5.0
9929fec9e22b568173ffbd56b76a24b6,f,f,t,t,f,f,t,f,50.0,0.0,2.0
98ad4b8006126e3ba8cd0a041d1129bb,f,,f,,f,,,,,,
989c3cb1f44e16068b82d49dbabb4b7b,f,f,t,f,f,f,t,f,0.0,0.0,1.0
9898b5be81c9258fca198a64aa043e34,f,f,t,t,t,f,f,f,100.0,0.0,2.0
987647b45b16c5eee1662745cb8e4d54,f,f,t,t,f,t,t,f,50.0,0.0,3.0
98551c5d353d85d311e2a34fb1c8fbed,f,f,t,f,f,f,t,f,0.0,0.0,2.0
984539fa89686218a1ab296f7aac6eee,f,,f,,f,,,,,,
980926a1514fe228e321a8fc7cfc2728,f,f,t,t,t,f,t,f,100.0,0.0,2.0
97ed4b98f6c8b0e2ca68da78bf0918a7,f,f,t,f,f,f,t,f,0.0,0.0,1.0
97eb84c8d2f3105432141bb8c9eaa0c6,f,t,t,t,f,t,t,f,45.0,7.0,4.0
97eb764ad1da0347a65e39088ee62d0f,f,f,f,t,f,t,f,f,50.0,0.0,6.0
97d97841a54111a4a47d45104914c64a,f,,f,,f,,,,,,
97d67fb3acbe64a5151df3e24fad479f,f,f,t,t,f,t,t,f,33.0,0.0,3.0
97d3ff9d909df0176cfef48f31ae15d2,f,f,t,t,f,t,t,f,25.0,0.0,8.0
97bf450333c01af2d595c4bb023b86a5,f,f,t,f,f,f,t,f,0.0,0.0,2.0
979093a177a642b943f866f7d5025979,f,f,t,f,f,f,t,f,0.0,0.0,1.0
97765af4730e2cbfe4880132da722f1a,f,f,f,f,f,f,f,f,0.0,0.0,1.0
9773a0fb3bbaafed66e092b2e1c0c992,f,,f,,f,,,,,,
974bd459f34c5e64c18c7771af6c9380,f,f,t,t,f,t,f,f,60.0,0.0,3.0
97361698958019b92a439481f4b5f4f5,f,f,f,f,f,f,f,f,0.0,0.0,1.0
9716e39a15d043aea50f88c214cbec7a,f,f,t,t,t,t,t,f,87.0,0.0,12.0
970c10a7c80a3a56d8921de19d917131,f,f,t,f,f,f,t,f,0.0,0.0,2.0
96f074bc78be8acf1ae276b6955c9c57,f,f,t,t,t,t,t,f,90.0,0.0,14.0
96e791274acdf03bd8030d921d6ad705,f,t,t,t,f,t,t,f,44.0,4.0,4.0
96dad041e991f1a30befa3206e2403da,f,f,f,t,f,t,f,f,16.0,0.0,7.0
96c1b9d3efc63bb06ead43cdaa9aa1c8,f,,f,,f,,,,,,
96ba659c066ccfb4992494e0543a06a9,f,f,t,f,f,f,t,f,0.0,0.0,1.0
96b626d1ccd04264a60205431e3c483b,f,,f,,f,,,,,,
96970d5ae4d6c8060e7a36cb1234f800,f,f,t,f,f,f,t,f,0.0,0.0,1.0
9696e1a43766834a3abb06cb31f0c37c,f,t,t,t,f,t,t,f,57.0,3.0,18.0
968098706862d34126c41c45b5df6a63,f,f,t,f,t,t,t,f,100.0,0.0,3.0
965c449b5fb5ca37925bf962018ce02b,t,t,t,t,t,f,t,f,66.0,1.0,1.0
965b21d182a0179d93f1d9e19a2367a4,f,f,t,t,t,f,t,f,100.0,0.0,1.0
964d05dda1ff942bda87dd8719cfeb56,f,t,t,t,f,t,t,f,37.0,2.0,6.0
96396682ecb309b6fab5dfae489d783a,f,f,t,f,f,f,t,f,50.0,0.0,2.0
962e57a031f0f912def955978cc6e4da,f,f,t,t,f,t,t,f,50.0,0.0,4.0
95ff0298e398caff7b9969a3d647b085,t,t,t,t,t,t,t,f,75.0,1.0,5.0
95cba2af78babd201babe9253404787a,f,t,t,t,f,f,f,f,33.0,4.0,2.0
95c36019a2cc78ec055cc79250afb7dc,f,f,t,f,f,f,t,f,0.0,0.0,1.0
95a802c6ef917ea9adb5b5c697138ce3,f,f,t,t,t,t,t,f,100.0,0.0,4.0
95a72ed4c83a186695dc7f5bfcdc0ae5,f,t,t,t,f,f,f,f,33.0,3.0,0.0
95a4f30bcb628958d8f8f0eedce07a63,f,t,t,t,f,f,t,f,0.0,2.0,1.0
95a3e93cebd657c66aec6a5a0a0513d4,f,t,t,t,f,f,t,f,37.0,8.0,1.0
95a101afa44b21526df0b2f2ba1bbac4,f,t,t,t,f,t,t,f,33.0,4.0,3.0
95928b169af9a46ae289a9f7edf04eeb,f,t,t,t,f,t,f,f,50.0,4.0,3.0
9583258305a4e639ca636f3d8dbeff0f,f,t,t,t,f,f,f,f,42.0,11.0,0.0
957f42ef7b039589fed29b7aa6ad73d7,f,t,t,t,f,t,t,f,23.0,6.0,10.0
957dbcedc52ee8f187e620e89e948593,f,t,t,t,f,t,f,f,22.0,4.0,5.0
956d0025dff849d461105c9f33b84554,f,f,t,t,f,t,t,f,40.0,0.0,5.0
955ad768886307078a1a878f442988dd,f,,f,,f,,,,,,
951282e28c49da2a3bf7766ca552cd49,f,f,t,t,t,t,t,f,66.0,0.0,4.0
94ff58d8ba8483ed3a1e2f083cfcd5eb,f,f,t,t,f,t,t,f,33.0,0.0,5.0
94f07d0b38e2d19f756be3698a2b6f69,f,f,f,f,t,f,f,f,100.0,0.0,1.0
94d6602078ed9bc7e57e436e6cfe81ca,f,t,t,t,f,f,t,f,0.0,1.0,2.0
94b816942c142ed4d046b4da4500c94e,f,,f,,f,,,,,,
94ac4d2979d985ec87ea7b8e87346640,f,t,t,t,f,t,t,f,54.0,2.0,10.0
947131484410a9dd77fb9ce7cfd12a20,f,,f,,f,,,,,,
94503fe8220e1cabe8a31da687393719,f,f,t,f,f,f,t,f,0.0,0.0,1.0
94412df26c54ea8752ba5b385cdd3db1,f,f,t,t,f,t,t,f,0.0,0.0,6.0
943c5253b60cb5f0ee5367df3846c79b,f,t,t,t,f,f,t,f,50.0,2.0,2.0
942e9a25ac1c1534a436b06f5d2bd466,f,f,f,f,f,f,f,f,0.0,0.0,1.0
9400a34ae9f83946a07b23bc5921f3af,f,f,t,t,t,t,t,f,70.0,0.0,9.0
93fdbe38969a1424eaae0a7034e7901d,f,t,t,t,f,t,f,f,33.0,2.0,4.0
93fb567b7d599abf23814783b7c353d5,f,f,t,f,f,f,t,f,0.0,0.0,1.0
93ece8bd915f04993a245d3fd170c661,f,f,t,t,f,t,t,f,33.0,0.0,5.0
93e96baf2db3ae7d073aadf7ef98c2e6,f,f,t,f,t,t,t,f,100.0,0.0,6.0
93d07e5a27e5b02a20545bdfe46b6f25,f,f,t,t,f,t,t,f,42.0,0.0,6.0
9392fae71cbd22c7462d16ac9e6d8f15,t,t,t,t,t,t,t,f,83.0,2.0,5.0
93903fcb284a143af08276f8d893c8c2,f,f,t,f,f,f,t,f,0.0,0.0,1.0
93486c906b99ec01eb7d1725772ab11c,f,,f,,f,,,,,,
9345ecf3a2c4b6876479e5bf892871b5,f,f,t,t,t,t,t,f,75.0,0.0,7.0
9345e53c8addd068cf26ecb783de4614,f,t,t,t,f,t,t,f,44.0,2.0,7.0
930bd9cfaa6263f3ac06a869636d049d,f,f,f,f,f,f,f,f,0.0,0.0,1.0
930247f4e5d8112dbeb01ceac4ba0b31,f,f,t,f,f,t,t,f,33.0,0.0,3.0
92ef2cf046192cd9ca9ddefd88773156,f,f,t,t,t,t,t,f,80.0,0.0,5.0
92de635b9fcd67d554d15bf8462e6d89,f,f,f,t,t,f,f,f,100.0,0.0,1.0
92da83205dfd458a137bf74004c85b59,f,f,t,t,f,t,t,f,0.0,0.0,3.0
92d087b0f95206f71aefa48a448242fb,f,f,t,t,t,f,t,f,100.0,0.0,1.0
92b927db00a4ecf37111ab32cc877b98,f,f,t,t,t,f,t,f,100.0,0.0,1.0
92b123ececfb98dc3ddf19159b351ea4,f,f,f,f,f,f,f,f,50.0,0.0,2.0
